"first_of_month","pay_tag","system","sub_system","hero_id","hero_name","revenue","pearl_revenue","paymentdetail_last_pearl","total_revenue"
2025-03-01,超R,武将,武将,1071,石田三成SR,285.70842306279707,0.0,,285.70842306279707
2025-03-01,小R,武将,武将,1032,石田三成SSR,31.79936387255081,0.0,,31.79936387255081
2025-04-01,微R,武将,武将,1038,本多忠胜SSR+,144.8429547267897,0.0,,144.8429547267897
2025-03-01,微R,武将,武将,1065,小早川隆景SSR,4.619085809080648,0.0,,4.619085809080648
2025-03-01,中R,武将,武将,1128,刚·北条氏康UR,19.987511300681245,0.0,,19.987511300681245
2025-03-01,超R,武将,武将,1149,勇·森兰丸SSR,336.14107502768513,0.0,,336.14107502768513
2025-04-01,小R,武将,武将,1313,UR-佐竹义重,31.148389425588853,0.0,,31.148389425588853
2025-04-01,非R,武将,武将,1197,刚·毛利元就UR,194.27762906697416,0.0,,194.27762906697416
2025-04-01,,武将,武将,348051,武将,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,1171,谋·黑田官兵卫SSR+,440.27995103849264,0.0,,440.27995103849264
2025-04-01,微R,武将,武将,328060,武将,305.0104129517183,0.0,,305.0104129517183
2025-04-01,,武将,武将,1010,宫本武藏SSR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1303,耀足利义辉UR,52.38511851332807,0.0,,52.38511851332807
2025-03-01,超R,武将,武将,1109,S3丰臣秀吉UR,79.97337868084614,0.0,,79.97337868084614
2025-04-01,小R,武将,武将,1142,柔·玉子UR,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,1104,TW鹤姬UR,64.5786240377385,0.0,,64.5786240377385
2025-04-01,小R,武将,武将,1278,S25斋藤义龙UR,112.28493523773236,0.0,,112.28493523773236
2025-04-01,非R,神器,神器升级,,,44.18249599999999,0.0,,44.18249599999999
2025-04-01,大R,战旗,战旗碎片,,,409.38352067130575,684.9937088326059,,1094.3772295039116
2025-04-01,超R,武将,大名赠礼,,大名赠礼,0.0,0.0,24331.723771861285,0.0
2025-04-01,中R,武将,"2024春日祭",,"2024春日祭",2779.9022099999997,1355.8134244387202,3163.56465702368,4135.71563443872
2025-03-01,超R,武将,武将,308384,武将,19.53532840050534,0.0,,19.53532840050534
2025-04-01,非R,武将,武将,1183,S7井伊直政UR,0.0,0.0,,0.0
2025-04-01,非R,神威,神威,,,844.2871733988706,0.0,,844.2871733988706
2025-03-01,微R,计策,计策,,,1276.7898669525603,97.78651591595671,,1374.576382868517
2025-03-01,微R,武将,武将,1170,谋·竹中半兵卫SSR+,16.94367045059309,0.0,,16.94367045059309
2025-04-01,超R,铭刻,铭刻,,,14483.625471357895,21.586686537792346,,14505.212157895687
2025-04-01,微R,武将,武将,1118,援·阿松SSR,355.33123919577815,0.0,,355.33123919577815
2025-04-01,小R,武将,武将,1070,明智光秀SR,43.3635032352241,0.0,,43.3635032352241
2025-04-01,大R,国宝,国宝,,,5762.409461859764,235.93715205874102,,5998.346613918505
2025-04-01,非R,武将,武将,1166,柔·阿松UR,228.5125150512768,0.0,,228.5125150512768
2025-04-01,微R,武将,武将,1147,谋·茶茶SSR,21.96474987416567,0.0,,21.96474987416567
2025-04-01,微R,玩法,玩法,,,221.70200611237937,0.0,,221.70200611237937
2025-04-01,非R,武将,武将,1011,望月千代女SR,5.246982066523162,0.0,,5.246982066523162
2025-04-01,非R,武将,武将,1125,勇·佐佐木小次郎SSR,4.890430112305224,0.0,,4.890430112305224
2025-04-01,非R,武将,武将,1132,援·阿市SSR+,1.2447524796389633,0.0,,1.2447524796389633
2025-04-01,微R,武将,武将,1120,援·阿初SSR,63.77708839481521,0.0,,63.77708839481521
2025-04-01,中R,武将,武将,1015,德川家康SSR+,204.6097452380869,0.0,,204.6097452380869
2025-04-01,中R,武将,武将,1027,毛利元就SSR,42.969956374682035,0.0,,42.969956374682035
2025-03-01,中R,武将,武将,1047,小早川隆景SR,206.9555678120043,0.0,,206.9555678120043
2025-04-01,微R,武将,武将,1029,茶茶SR,24.894413172222617,0.0,,24.894413172222617
2025-03-01,中R,武将,武将,1126,谋·浓姬SSR,248.7536975705054,0.0,,248.7536975705054
2025-04-01,中R,武将,武将,1146,谋·今川义元SSR,199.6177379719668,0.0,,199.6177379719668
2025-04-01,微R,武将,武将,1131,坚·立花訚千代SSR,28.86366401305685,0.0,,28.86366401305685
2025-04-01,非R,武将,武将,338003,武将,0.19780841518581074,0.0,,0.19780841518581074
2025-04-01,中R,武将,武将,1058,光·丰臣秀吉UR,286.8133919541653,0.0,,286.8133919541653
2025-04-01,超R,武将,武将,1057,光·德川家康UR,286.5531876080861,0.0,,286.5531876080861
2025-04-01,超R,武将,武将,1133,勇·真田幸村SSR+,203.1597611225381,0.0,,203.1597611225381
2025-03-01,超R,武将,武将,1014,立花訚千代SSR,3.808986966832638,0.0,,3.808986966832638
2025-03-01,超R,武将,武将,1018,上杉谦信SSR+,718.3219105182203,0.0,,718.3219105182203
2025-04-01,非R,武将,武将,1198,柔·甲斐姬UR,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1165,柔·井伊直虎UR,36.38001680937471,0.0,,36.38001680937471
2025-03-01,超R,武将,武将,1122,援·丰臣秀吉SSR+,1863.2733422116648,0.0,,1863.2733422116648
2025-03-01,非R,武将,武将,329054,武将,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,1020,浓姬SSR,9.00006828929827,0.0,,9.00006828929827
2025-03-01,大R,武将,武将,1122,援·丰臣秀吉SSR+,1160.077811760083,0.0,,1160.077811760083
2025-04-01,,武将,武将,1152,刚·德川家康UR,0.0,0.0,,0.0
2025-04-01,,武将,武将,1131,坚·立花訚千代SSR,1.00384871464574,0.0,,1.00384871464574
2025-04-01,小R,武将,武将,1314,S36UR-武田信繁,27.1466671536794,0.0,,27.1466671536794
2025-04-01,大R,武将,武将,1023,明智光秀SSR,0.559377703784678,0.0,,0.559377703784678
2025-03-01,小R,武将,武将,1083,暗·茶茶UR,8.228361125324843,0.0,,8.228361125324843
2025-03-01,大R,武将,武将,1013,阿松SSR,30.069801253983172,0.0,,30.069801253983172
2025-03-01,超R,武将,武将,1307,联动-本多忠胜UR,1624.7699417071667,0.0,,1624.7699417071667
2025-04-01,小R,武将,武将,308446,武将,71.2851689832121,0.0,,71.2851689832121
2025-04-01,微R,武将,武将,1294,联动-吕布UR,14.014074086520706,0.0,,14.014074086520706
2025-04-01,小R,武将,武将,1300,S32酒井忠次UR,0.9400457950091115,0.0,,0.9400457950091115
2025-04-01,小R,武将,武将,308386,武将,57.72457185160462,0.0,,57.72457185160462
2025-04-01,中R,武将,武将,1274,S23岛津岁久SSR+,0.16587930151208266,0.0,,0.16587930151208266
2025-04-01,微R,武将,武将,1278,S25斋藤义龙UR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1192,S9柳生宗严UR,0.0,0.0,,0.0
2025-04-01,,武将,武将,1314,S36UR-武田信繁,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,328063,武将,0.8189322534041688,0.0,,0.8189322534041688
2025-03-01,超R,武将,春日祭,,春日祭,0.0,0.0,140925.5923659848,0.0
2025-03-01,超R,神武,神武突破,,,1842.177857142857,1154.423865137143,,2996.60172228
2025-04-01,大R,武将,武将碎片,1315,S36SSR+-诸角虎定,223.2942857142857,123.8800970057143,,347.17438272000004
2025-03-01,中R,武将,武将天赋,,武将天赋,111.12612285714286,35.14489498902858,,146.27101784617145
2025-04-01,微R,综合养成材料,综合养成材料,,,67.03739400715935,13.452526970392157,,80.4899209775515
2025-04-01,,神威,铭刻,,,1.9237661538461541,0.0,,1.9237661538461541
2025-03-01,小R,武将,武将,1202,S11太原雪斋UR,43.186140350604525,0.0,,43.186140350604525
2025-03-01,超R,武将,武将突破,,武将突破,31.261200000000002,61.283671042349994,,92.54487104235
2025-03-01,中R,武将,武将碎片,1259,S18山中幸盛SSR+,89.31771428571429,39.892194025714296,,129.2099083114286
2025-04-01,小R,武将,武将,1263,S20生驹吉乃UR,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1085,柔·阿市UR,0.0,0.0,,0.0
2025-03-01,小R,武将,武将,1173,S5阿茶局UR,0.0,0.0,,0.0
2025-03-01,超R,武将,武将,1163,柔·宁宁UR,45.45184642929034,0.0,,45.45184642929034
2025-04-01,中R,计策,计策,,,5949.096961203706,1003.3307931051331,,6952.427754308839
2025-04-01,微R,武将,武将,1069,长尾景虎SR,25.813538449792503,0.0,,25.813538449792503
2025-04-01,中R,武将,武将,1031,阿江R,755.4328104023073,0.0,,755.4328104023073
2025-03-01,大R,战旗,战旗,,,26982.244846855676,0.0,,26982.244846855676
2025-03-01,中R,武将,武将,1122,援·丰臣秀吉SSR+,628.0356993275492,0.0,,628.0356993275492
2025-04-01,小R,武将,武将,1140,直江兼续R,651.6068744803106,0.0,,651.6068744803106
2025-04-01,大R,武将,武将,1072,梵天丸SR,140.31147988902663,0.0,,140.31147988902663
2025-03-01,非R,武将,武将,1039,柴田胜家SSR,0.0,0.0,,0.0
2025-03-01,小R,武将,武将,1143,勇·本多忠胜SSR+,50.314280468964164,0.0,,50.314280468964164
2025-04-01,微R,武将,武将,1164,柔·立花訚千代UR,82.30114945698871,0.0,,82.30114945698871
2025-04-01,非R,武将,武将,1032,石田三成SSR,0.0028693319441865004,0.0,,0.0028693319441865004
2025-04-01,微R,武将,武将,1125,勇·佐佐木小次郎SSR,84.5227585396718,0.0,,84.5227585396718
2025-04-01,微R,武将,武将,1122,援·丰臣秀吉SSR+,18.76052564247773,0.0,,18.76052564247773
2025-04-01,中R,武将,武将,1133,勇·真田幸村SSR+,68.00469995365206,0.0,,68.00469995365206
2025-03-01,非R,武将,武将,1064,望月千代女SSR,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,1026,猿飞佐助R,1098.5054476501255,0.0,,1098.5054476501255
2025-03-01,大R,武将,武将,1312,S35真田幸隆SSR+,1766.6695158670154,0.0,,1766.6695158670154
2025-04-01,,武将,武将,1079,阿江SR,0.05769904992940026,0.0,,0.05769904992940026
2025-03-01,大R,武将,武将,1171,谋·黑田官兵卫SSR+,666.8975102872386,0.0,,666.8975102872386
2025-03-01,超R,武将,武将,1035,佐佐木小次郎SR,323.4315153607184,0.0,,323.4315153607184
2025-03-01,大R,武将,武将,1036,立花宗茂SR,242.83437834173486,0.0,,242.83437834173486
2025-04-01,中R,武将,武将,1168,勇·阿江SSR,148.60101591568932,0.0,,148.60101591568932
2025-04-01,大R,武将,武将,1152,刚·德川家康UR,1038.751444460576,0.0,,1038.751444460576
2025-03-01,微R,武将,武将,1298,联动-柴田胜家UR,0.7046353466099178,0.0,,0.7046353466099178
2025-03-01,大R,武将,武将,1150,勇·望月千代女SSR,126.16546190288199,0.0,,126.16546190288199
2025-04-01,大R,武将,武将,1314,S36UR-武田信繁,2406.9708431981735,0.0,,2406.9708431981735
2025-03-01,非R,武将,武将,1129,刚·织田信长UR,0.0,0.0,,0.0
2025-04-01,大R,武将,武将,1127,谋·上杉谦信SSR+,1375.9959419920242,0.0,,1375.9959419920242
2025-04-01,中R,武将,武将,1052,光·真田幸村UR,59.63547297874424,0.0,,59.63547297874424
2025-04-01,大R,武将,武将,1059,光·上杉谦信UR,120.43709088386723,0.0,,120.43709088386723
2025-04-01,微R,武将,武将,1163,柔·宁宁UR,2.0091474328648853,0.0,,2.0091474328648853
2025-04-01,超R,武将,武将,1093,光·井伊直虎UR,94.09336074728986,0.0,,94.09336074728986
2025-04-01,小R,武将,武将,1158,刚·上杉谦信UR,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1190,S8妙玖SSR+,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1087,光·北条氏康UR,12.89108556715052,0.0,,12.89108556715052
2025-03-01,小R,武将,武将,1292,S30明智光秀UR,1.950820040416316,0.0,,1.950820040416316
2025-03-01,小R,金币,通用资源,,,0.0,0.0,77.7147322303739,0.0
2025-04-01,中R,武将,大名赠礼,,大名赠礼,0.0,0.0,11017.296503846905,0.0
2025-03-01,微R,神威,铭刻,,,51.22633613445378,0.0,,51.22633613445378
2025-03-01,中R,武将,神魔之乱,,神魔之乱,1928.03451,79.92643537152,186.49501586688,2007.96094537152
2025-04-01,非R,武将,武将碎片,,武将碎片,167.47071428571428,0.0,,167.47071428571428
2025-04-01,大R,武将,武将碎片,1009,丰臣秀吉SSR+,44.658857142857144,0.0,,44.658857142857144
2025-03-01,小R,武将,武将碎片,1312,S35真田幸隆SSR+,133.97657142857145,0.0,,133.97657142857145
2025-04-01,中R,武将,武将碎片,1127,谋·上杉谦信SSR+,89.31771428571429,0.0,,89.31771428571429
2025-04-01,非R,武将,武将,348062,武将,0.453647699024229,0.0,,0.453647699024229
