date,pay_tag,is_pay,is_9,is_10,is_80002,dau
2024-02-08,超R,7,11.0,11.0,,16
2024-12-15,中R,40,90.0,76.0,87.0,144
2024-04-28,小R,41,81.0,110.0,67.0,147
2024-03-22,微R,16,73.0,114.0,,260
2024-06-10,小R,25,76.0,102.0,92.0,149
2024-02-23,非R,25,84.0,108.0,,1554
2024-06-07,非R,23,53.0,70.0,52.0,1536
2024-06-07,大R,26,31.0,29.0,30.0,33
2024-04-30,超R,10,10.0,11.0,11.0,15
2024-07-30,非R,9,49.0,52.0,42.0,1572
2024-08-01,超R,10,9.0,10.0,12.0,16
2025-03-01,非R,9,16.0,12.0,9.0,1618
2025-03-01,超R,13,11.0,10.0,13.0,17
2024-09-03,大R,28,29.0,27.0,31.0,34
2023-11-24,未活跃,33,,,,898
2024-02-19,超R,7,11.0,12.0,,16
2024-01-26,微R,19,79.0,137.0,,269
2024-06-06,中R,50,93.0,101.0,101.0,141
2023-12-11,小R,23,33.0,49.0,,146
2025-02-24,未活跃,0,4.0,4.0,4.0,86
2025-01-01,小R,53,78.0,84.0,69.0,157
2025-01-03,非R,20,26.0,24.0,16.0,1590
2025-05-02,中R,39,100.0,98.0,88.0,146
2025-05-13,非R,3,7.0,6.0,3.0,1500
2024-07-27,非R,13,48.0,51.0,42.0,1610
2024-06-27,小R,22,77.0,97.0,91.0,149
2024-06-27,超R,10,9.0,10.0,12.0,16
2024-10-22,非R,9,48.0,39.0,29.0,1618
2024-01-13,中R,53,93.0,109.0,,140
2024-10-26,小R,19,84.0,91.0,75.0,157
2024-05-03,中R,58,95.0,102.0,97.0,141
2025-04-24,非R,0,5.0,4.0,2.0,1549
2024-06-22,小R,33,77.0,97.0,95.0,147
2024-06-22,中R,44,92.0,97.0,106.0,141
2025-02-10,小R,22,77.0,75.0,64.0,156
2023-12-07,未活跃,27,23.0,41.0,,901
2024-10-27,小R,22,85.0,91.0,74.0,158
2024-03-29,超R,9,11.0,12.0,,15
2024-08-10,中R,60,98.0,94.0,108.0,143
2024-05-20,非R,12,59.0,74.0,66.0,1572
2024-08-20,超R,8,9.0,10.0,12.0,16
2024-03-27,小R,24,83.0,113.0,,143
2024-10-19,未活跃,3,14.0,14.0,13.0,244
2024-11-12,中R,44,88.0,77.0,95.0,143
2024-12-03,大R,22,27.0,20.0,29.0,34
2024-07-04,微R,23,74.0,80.0,85.0,269
2025-02-09,未活跃,0,3.0,3.0,4.0,88
2024-12-11,未活跃,2,6.0,6.0,8.0,134
2025-03-15,未活跃,1,2.0,2.0,2.0,48
2024-04-03,大R,19,32.0,30.0,,33
2024-06-16,微R,20,78.0,88.0,90.0,268
2024-11-29,小R,18,79.0,90.0,69.0,157
2023-11-14,未活跃,33,,,,940
2025-02-07,中R,32,86.0,70.0,87.0,147
2024-05-16,超R,11,10.0,11.0,13.0,16
2025-02-20,未活跃,0,4.0,4.0,4.0,63
2023-12-01,大R,15,,,,33
2024-04-09,小R,21,84.0,108.0,,142
2024-10-21,微R,17,82.0,72.0,55.0,278
2025-01-02,中R,56,86.0,71.0,84.0,142
2023-11-20,未活跃,33,,,,950
2024-03-11,大R,23,29.0,29.0,,33
2024-04-30,非R,20,66.0,82.0,39.0,1550
2024-02-21,小R,27,87.0,119.0,,149
2024-07-26,非R,14,46.0,51.0,42.0,1523
2024-07-30,中R,59,93.0,91.0,100.0,142
2025-03-01,大R,24,26.0,20.0,26.0,34
2025-04-16,中R,33,86.0,66.0,77.0,148
2024-09-02,非R,22,45.0,43.0,35.0,1561
2025-02-06,小R,19,76.0,73.0,65.0,158
2023-11-05,未活跃,54,,,,982
2025-02-24,中R,37,87.0,69.0,87.0,147
2025-04-18,超R,12,11.0,10.0,14.0,17
2024-04-02,微R,30,84.0,122.0,,266
2024-01-11,未活跃,30,77.0,111.0,,785
2023-12-24,中R,65,72.0,91.0,,141
2024-10-08,超R,10,9.0,10.0,13.0,16
2024-04-17,非R,9,68.0,88.0,,1540
2025-02-27,大R,19,25.0,21.0,24.0,34
2024-10-09,小R,26,84.0,89.0,76.0,155
2024-02-04,非R,22,87.0,118.0,,1592
2024-08-13,未活跃,7,18.0,19.0,21.0,324
2025-03-30,未活跃,1,,,,27
2024-04-12,中R,43,90.0,98.0,,139
2024-05-17,超R,9,10.0,11.0,13.0,14
2024-09-25,大R,20,30.0,25.0,31.0,34
2024-08-30,微R,19,80.0,74.0,66.0,275
2025-01-26,非R,6,23.0,20.0,14.0,1625
2023-12-23,微R,34,56.0,106.0,,268
2024-09-21,大R,24,31.0,25.0,32.0,34
2023-11-22,未活跃,28,,,,900
2025-03-18,超R,11,10.0,10.0,11.0,17
2024-02-22,小R,19,86.0,119.0,,148
2024-06-02,未活跃,18,37.0,37.0,27.0,436
2024-11-25,微R,17,80.0,65.0,46.0,273
2024-10-20,小R,31,89.0,92.0,78.0,158
2025-01-09,超R,10,9.0,10.0,12.0,17
2023-12-29,超R,10,10.0,13.0,,16
2025-02-22,中R,41,87.0,69.0,87.0,147
2024-01-22,微R,33,82.0,136.0,,267
2024-03-06,超R,5,11.0,11.0,,15
2023-11-16,微R,30,,,,268
2024-05-01,未活跃,15,45.0,53.0,30.0,563
2024-09-04,非R,11,47.0,44.0,36.0,1572
2024-09-16,未活跃,7,16.0,17.0,18.0,261
2024-09-01,中R,72,94.0,93.0,101.0,145
2024-12-05,大R,23,27.0,22.0,30.0,34
2025-05-15,大R,15,25.0,28.0,28.0,33
2024-10-10,小R,18,84.0,91.0,77.0,158
2024-10-10,大R,18,30.0,26.0,31.0,34
2024-10-06,小R,29,82.0,89.0,76.0,156
2025-03-16,非R,2,20.0,11.0,9.0,1618
2025-05-07,小R,18,87.0,93.0,63.0,157
2025-02-04,微R,18,70.0,58.0,39.0,277
2025-03-14,微R,7,59.0,43.0,36.0,272
2023-12-08,非R,27,33.0,37.0,,1572
2024-02-02,非R,24,84.0,112.0,,1577
2023-11-08,大R,23,,,,33
2024-08-01,非R,23,51.0,51.0,42.0,1552
2025-05-26,非R,1,7.0,7.0,3.0,435
2025-02-18,中R,42,87.0,69.0,87.0,146
2023-12-03,微R,28,6.0,21.0,,269
2024-05-31,中R,53,89.0,95.0,87.0,141
2025-01-24,小R,12,73.0,76.0,62.0,155
2025-03-17,小R,16,73.0,70.0,59.0,156
2024-03-25,超R,8,11.0,12.0,,15
2023-11-19,非R,18,,,,1619
2024-05-18,中R,60,94.0,100.0,105.0,141
2025-03-05,大R,22,25.0,19.0,27.0,34
2024-01-30,中R,42,91.0,102.0,,142
2024-07-09,非R,12,48.0,54.0,43.0,1558
2024-04-21,微R,25,84.0,114.0,,266
2024-01-14,小R,20,87.0,118.0,,147
2025-02-03,中R,63,85.0,71.0,87.0,147
2025-04-01,非R,0,17.0,9.0,7.0,1601
2024-03-03,微R,23,78.0,121.0,,262
2024-12-29,微R,16,74.0,62.0,39.0,275
2024-12-13,未活跃,2,6.0,8.0,7.0,157
2023-11-10,非R,28,,,,1626
2024-07-13,小R,28,78.0,100.0,90.0,147
2025-01-06,超R,9,9.0,9.0,12.0,17
2024-04-19,大R,22,31.0,30.0,,32
2025-02-05,中R,60,85.0,71.0,87.0,147
2024-03-29,非R,13,73.0,94.0,,1544
2024-08-10,小R,28,83.0,97.0,93.0,150
2024-10-04,未活跃,5,15.0,17.0,14.0,227
2024-07-11,中R,47,92.0,92.0,102.0,141
2024-12-03,超R,11,10.0,10.0,12.0,17
2024-11-30,中R,62,82.0,77.0,87.0,144
2024-03-06,中R,44,89.0,98.0,,138
2024-11-07,未活跃,3,9.0,10.0,9.0,196
2024-03-23,超R,6,11.0,12.0,,15
2025-01-10,大R,19,26.0,21.0,29.0,34
2024-10-11,中R,70,95.0,87.0,95.0,145
2024-03-07,超R,11,11.0,11.0,,16
2025-03-28,未活跃,0,,,,15
2024-09-18,中R,51,91.0,87.0,97.0,145
2024-12-24,大R,16,26.0,22.0,30.0,34
2024-07-10,超R,10,9.0,10.0,12.0,16
2024-02-08,大R,20,30.0,31.0,,33
2024-05-30,微R,19,78.0,94.0,77.0,264
2024-04-28,非R,27,68.0,81.0,37.0,1554
2024-01-09,未活跃,32,76.0,115.0,,773
2024-06-10,超R,12,10.0,10.0,12.0,15
2024-08-31,超R,12,9.0,9.0,12.0,16
2025-05-07,非R,0,7.0,7.0,3.0,1516
2024-04-29,中R,66,96.0,103.0,83.0,139
2024-11-03,未活跃,1,13.0,11.0,11.0,211
2024-01-28,中R,48,93.0,104.0,,140
2023-11-03,未活跃,36,,,,996
2024-02-21,大R,21,29.0,31.0,,33
2023-11-24,中R,52,,,,141
2024-06-04,大R,18,32.0,29.0,30.0,33
2024-09-02,小R,43,77.0,94.0,82.0,153
2023-11-05,超R,8,,,,16
2024-06-18,微R,18,76.0,86.0,91.0,266
2024-12-21,小R,17,73.0,86.0,73.0,157
2024-02-14,中R,43,92.0,106.0,,140
2024-04-14,未活跃,18,48.0,60.0,,522
2025-01-22,非R,11,21.0,21.0,12.0,1600
2025-03-29,微R,12,58.0,48.0,27.0,282
2024-11-27,超R,10,10.0,10.0,13.0,17
2025-04-04,超R,12,10.0,10.0,12.0,17
2025-05-23,中R,47,89.0,87.0,72.0,147
2024-01-12,小R,31,87.0,119.0,,146
2025-01-21,中R,40,86.0,72.0,86.0,145
2025-04-05,超R,13,10.0,10.0,12.0,17
2024-11-16,大R,29,26.0,23.0,27.0,34
2024-06-01,微R,38,77.0,91.0,76.0,267
2024-07-28,超R,8,8.0,9.0,11.0,15
2025-02-01,未活跃,0,2.0,3.0,4.0,101
2025-02-27,超R,11,11.0,10.0,13.0,17
2025-05-20,微R,31,62.0,48.0,19.0,269
2024-02-10,大R,21,30.0,31.0,,33
2024-08-27,微R,19,79.0,77.0,67.0,273
2024-10-30,大R,25,29.0,26.0,29.0,34
2024-05-03,超R,10,10.0,11.0,13.0,15
2024-04-27,中R,69,94.0,102.0,76.0,139
2024-05-12,微R,32,84.0,110.0,83.0,268
2024-11-09,未活跃,4,9.0,8.0,9.0,202
2024-11-09,微R,17,87.0,62.0,52.0,276
2024-12-22,超R,8,10.0,10.0,13.0,17
2025-01-15,未活跃,1,5.0,5.0,4.0,126
2024-08-14,超R,12,9.0,10.0,12.0,16
2024-10-27,大R,21,28.0,25.0,28.0,34
2024-04-13,超R,7,11.0,12.0,,15
2023-11-22,中R,48,,,,142
2024-08-29,超R,10,9.0,10.0,12.0,15
2024-02-17,非R,14,82.0,113.0,,1607
2024-06-02,中R,69,93.0,100.0,96.0,142
2024-11-10,小R,31,82.0,88.0,76.0,157
2025-02-11,大R,21,25.0,21.0,28.0,34
2023-11-23,大R,12,,,,31
2024-06-11,大R,26,31.0,29.0,31.0,33
2024-03-08,未活跃,23,57.0,68.0,,585
2024-08-16,超R,11,9.0,10.0,12.0,17
2024-09-22,非R,8,44.0,41.0,35.0,1574
2024-11-07,中R,31,89.0,80.0,97.0,143
2025-03-26,大R,23,24.0,18.0,23.0,34
2024-01-19,大R,19,25.0,30.0,,33
2024-01-20,小R,33,86.0,116.0,,147
2024-03-04,中R,43,88.0,99.0,,140
2024-03-04,未活跃,23,59.0,80.0,,668
2024-10-25,大R,23,27.0,25.0,29.0,34
2024-01-18,超R,7,11.0,12.0,,16
2023-12-13,超R,9,6.0,8.0,,16
2023-12-10,大R,19,5.0,8.0,,32
2024-10-03,微R,28,85.0,74.0,62.0,277
2025-05-05,微R,15,69.0,57.0,21.0,274
2024-03-16,微R,23,74.0,109.0,,268
2024-10-06,超R,9,9.0,10.0,13.0,17
2024-11-26,微R,15,81.0,64.0,39.0,275
2024-03-17,大R,20,31.0,29.0,,33
2025-01-02,未活跃,3,6.0,6.0,6.0,172
2025-03-16,大R,17,25.0,19.0,27.0,34
2024-04-29,未活跃,23,46.0,54.0,26.0,550
2024-08-15,小R,29,79.0,97.0,90.0,153
2024-09-07,大R,23,30.0,27.0,32.0,34
2025-02-18,微R,13,64.0,50.0,39.0,278
2024-07-31,小R,30,73.0,91.0,83.0,147
2024-03-02,中R,55,88.0,99.0,,141
2024-07-02,大R,27,32.0,28.0,30.0,33
2024-07-12,大R,25,31.0,28.0,29.0,33
2024-09-08,小R,25,75.0,92.0,76.0,150
2025-01-24,非R,9,21.0,20.0,11.0,1587
2024-03-12,非R,13,73.0,100.0,,1543
2024-05-19,非R,16,63.0,79.0,65.0,1574
2025-04-28,大R,24,25.0,28.0,30.0,34
2024-03-25,非R,11,75.0,93.0,,1563
2023-11-12,超R,9,,,,16
2024-12-30,中R,46,86.0,70.0,84.0,144
2025-05-13,大R,17,26.0,29.0,29.0,34
2024-03-26,中R,55,89.0,100.0,,139
2024-12-20,超R,11,10.0,10.0,13.0,17
2025-01-16,小R,21,78.0,81.0,67.0,157
2024-07-05,微R,25,74.0,83.0,84.0,267
2024-07-20,微R,21,73.0,81.0,83.0,267
2024-01-03,微R,43,77.0,133.0,,271
2024-05-15,微R,24,78.0,110.0,83.0,264
2023-12-25,未活跃,31,61.0,102.0,,851
2024-09-25,超R,9,10.0,11.0,12.0,17
2025-04-30,微R,30,72.0,59.0,23.0,273
2024-01-24,微R,24,81.0,138.0,,271
2024-03-29,小R,30,86.0,113.0,,144
2023-12-16,大R,20,14.0,16.0,,33
2025-02-14,大R,21,26.0,21.0,28.0,34
2024-08-29,未活跃,7,20.0,18.0,17.0,276
2024-03-27,非R,14,74.0,93.0,,1584
2024-07-07,未活跃,10,21.0,28.0,24.0,402
2023-11-23,非R,26,,,,1626
2024-01-31,超R,7,11.0,11.0,,16
2024-06-21,超R,8,9.0,10.0,12.0,16
2024-11-12,非R,5,37.0,28.0,24.0,1589
2024-11-12,超R,12,9.0,10.0,12.0,17
2025-05-25,超R,9,12.0,11.0,13.0,17
2024-06-23,非R,19,53.0,68.0,56.0,1556
2024-08-16,中R,45,96.0,93.0,106.0,143
2024-05-22,中R,47,94.0,98.0,107.0,142
2024-12-16,大R,20,27.0,22.0,31.0,34
2024-01-18,小R,21,87.0,118.0,,149
2024-07-24,未活跃,13,20.0,22.0,25.0,360
2024-03-31,非R,18,71.0,86.0,,1551
2025-01-07,非R,12,27.0,25.0,18.0,1621
2025-01-07,小R,17,77.0,83.0,67.0,157
2024-08-18,中R,59,96.0,94.0,106.0,144
2024-09-18,小R,33,77.0,92.0,78.0,154
2024-10-01,微R,24,85.0,73.0,61.0,276
2025-03-09,中R,40,88.0,65.0,83.0,147
2025-05-04,微R,9,69.0,57.0,21.0,267
2025-05-04,未活跃,0,,,,32
2024-04-16,大R,20,32.0,30.0,,33
2024-08-28,未活跃,4,20.0,20.0,17.0,278
2025-03-16,超R,8,10.0,10.0,11.0,17
2024-06-12,微R,26,74.0,85.0,84.0,265
2024-05-14,未活跃,14,40.0,48.0,41.0,440
2024-06-19,超R,8,9.0,10.0,12.0,16
2024-10-18,未活跃,5,13.0,14.0,13.0,219
2024-10-18,微R,13,82.0,70.0,55.0,275
2023-11-20,中R,42,,,,143
2023-11-08,非R,28,,,,1636
2025-02-08,小R,21,75.0,72.0,64.0,157
2025-04-16,小R,19,73.0,74.0,63.0,155
2024-10-12,大R,23,29.0,26.0,31.0,34
2024-09-02,中R,81,90.0,94.0,101.0,145
2024-09-02,超R,10,10.0,11.0,12.0,16
2024-01-26,未活跃,24,72.0,101.0,,725
2024-09-19,超R,7,10.0,11.0,11.0,15
2024-09-14,未活跃,9,17.0,18.0,18.0,284
2024-05-11,未活跃,16,41.0,48.0,39.0,532
2024-11-14,小R,33,83.0,90.0,72.0,155
2024-03-09,非R,34,72.0,104.0,,1619
2025-04-05,非R,0,14.0,8.0,6.0,1632
2023-12-04,微R,26,7.0,25.0,,266
2023-12-24,未活跃,32,60.0,102.0,,855
2025-03-07,大R,20,25.0,19.0,27.0,34
2024-11-16,非R,14,37.0,26.0,24.0,1621
2024-11-16,超R,10,9.0,10.0,12.0,17
2024-09-23,超R,11,10.0,11.0,12.0,17
2024-12-20,大R,20,27.0,22.0,30.0,34
2024-08-24,未活跃,9,20.0,18.0,18.0,334
2024-09-13,微R,32,81.0,68.0,61.0,272
2024-11-13,小R,25,85.0,90.0,76.0,157
2025-01-16,中R,42,86.0,72.0,90.0,145
2024-01-01,非R,50,82.0,132.0,,1631
2025-04-20,小R,22,86.0,88.0,64.0,158
2024-05-04,非R,15,63.0,75.0,50.0,1594
2025-01-15,微R,23,71.0,62.0,39.0,271
2025-03-11,未活跃,0,3.0,2.0,2.0,57
2023-12-25,微R,33,60.0,113.0,,269
2024-05-03,非R,21,64.0,76.0,49.0,1539
2024-12-18,超R,11,10.0,10.0,13.0,17
2023-11-29,大R,24,,,,33
2024-04-19,小R,22,81.0,113.0,,147
2024-11-28,未活跃,4,7.0,9.0,8.0,158
2025-01-18,非R,8,22.0,23.0,13.0,1649
2024-02-22,中R,26,89.0,98.0,,138
2024-02-22,超R,8,11.0,12.0,,15
2024-04-01,大R,26,32.0,30.0,,33
2024-05-28,微R,26,75.0,95.0,73.0,263
2024-02-18,中R,37,91.0,104.0,,142
2024-03-05,微R,24,82.0,126.0,,265
2024-08-26,微R,22,79.0,77.0,67.0,273
2024-02-12,微R,28,75.0,136.0,,265
2025-02-09,中R,25,86.0,71.0,86.0,147
2024-12-16,超R,10,10.0,10.0,13.0,17
2025-03-24,大R,23,24.0,18.0,25.0,34
2025-02-16,超R,9,10.0,10.0,13.0,17
2024-04-18,大R,20,32.0,30.0,,33
2024-07-24,中R,59,93.0,92.0,106.0,141
2024-10-05,非R,16,46.0,40.0,32.0,1659
2024-10-05,小R,36,82.0,89.0,74.0,156
2024-08-17,非R,15,50.0,52.0,35.0,1609
2024-11-22,未活跃,9,9.0,8.0,9.0,163
2024-12-07,大R,22,27.0,22.0,30.0,34
2024-03-07,非R,28,73.0,102.0,,1558
2025-04-03,小R,18,75.0,75.0,59.0,159
2023-12-27,微R,48,66.0,120.0,,270
2024-09-04,超R,7,10.0,11.0,12.0,16
2024-03-19,大R,20,31.0,29.0,,33
2025-01-20,小R,29,77.0,80.0,65.0,159
2024-07-10,非R,21,48.0,55.0,46.0,1554
2024-12-17,小R,27,75.0,83.0,70.0,155
2024-06-25,大R,24,32.0,29.0,30.0,33
2025-02-25,小R,13,77.0,74.0,66.0,155
2024-08-31,中R,70,90.0,88.0,96.0,145
2025-04-13,微R,8,53.0,43.0,24.0,279
2025-04-22,小R,17,86.0,89.0,63.0,159
2024-01-04,大R,23,27.0,31.0,,33
2024-06-19,中R,42,92.0,97.0,108.0,141
2025-03-13,中R,52,88.0,66.0,83.0,146
2025-03-13,未活跃,0,2.0,2.0,2.0,24
2024-11-03,微R,25,86.0,67.0,52.0,272
2024-01-17,大R,17,26.0,29.0,,33
2023-11-02,小R,28,,,,147
2024-07-30,超R,9,9.0,9.0,11.0,16
2025-02-08,非R,7,23.0,16.0,13.0,1666
2024-02-19,非R,13,83.0,113.0,,1584
2024-05-31,超R,12,10.0,10.0,11.0,15
2024-06-15,大R,29,31.0,29.0,31.0,33
2024-09-19,中R,36,90.0,87.0,97.0,145
2024-12-21,非R,6,30.0,24.0,19.0,1601
2024-06-28,大R,22,32.0,29.0,29.0,33
2025-04-28,非R,0,4.0,3.0,2.0,1563
2025-04-04,大R,23,23.0,18.0,25.0,34
2024-03-25,小R,27,85.0,115.0,,146
2024-07-25,未活跃,8,19.0,20.0,25.0,352
2024-07-09,微R,21,74.0,76.0,78.0,267
2024-07-09,中R,59,90.0,89.0,101.0,138
2024-01-12,非R,26,84.0,133.0,,1616
2024-05-18,未活跃,15,40.0,47.0,41.0,520
2024-10-08,大R,23,30.0,25.0,31.0,34
2025-04-05,小R,26,76.0,75.0,58.0,159
2025-02-03,微R,14,69.0,57.0,38.0,277
2024-08-11,未活跃,8,20.0,19.0,25.0,313
2024-07-28,未活跃,10,19.0,21.0,26.0,355
2024-12-09,中R,59,85.0,75.0,85.0,145
2025-02-27,小R,34,76.0,73.0,66.0,154
2024-08-07,未活跃,5,22.0,19.0,27.0,347
2024-09-29,未活跃,6,16.0,17.0,17.0,232
2023-12-22,中R,30,67.0,80.0,,141
2024-02-04,小R,26,83.0,116.0,,148
2024-06-22,微R,21,78.0,86.0,91.0,270
2024-10-02,未活跃,11,14.0,16.0,13.0,231
2025-03-30,小R,11,76.0,74.0,60.0,160
2024-10-14,大R,21,29.0,26.0,31.0,34
2024-05-17,非R,9,63.0,75.0,62.0,1544
2024-05-13,微R,28,81.0,112.0,81.0,264
2023-12-07,中R,55,31.0,33.0,,140
2023-11-29,超R,9,,,,16
2024-03-15,大R,19,29.0,28.0,,32
2024-09-15,微R,25,86.0,71.0,63.0,275
2024-12-28,微R,21,72.0,63.0,41.0,278
2024-12-28,未活跃,2,5.0,7.0,6.0,127
2023-12-09,小R,33,30.0,44.0,,147
2024-04-25,微R,23,80.0,116.0,2.0,263
2024-02-18,未活跃,16,61.0,86.0,,659
2024-08-10,非R,13,51.0,49.0,39.0,1611
2024-05-20,小R,24,74.0,104.0,101.0,147
2024-01-29,小R,30,84.0,110.0,,147
2023-12-30,小R,38,82.0,117.0,,148
2023-11-23,小R,23,,,,148
2023-11-23,超R,6,,,,16
2023-12-12,大R,22,9.0,10.0,,33
2024-06-21,大R,22,31.0,29.0,31.0,33
2024-11-30,未活跃,3,7.0,8.0,8.0,178
2024-02-12,未活跃,22,67.0,96.0,,721
2024-09-10,微R,25,84.0,70.0,62.0,276
2025-02-28,小R,16,76.0,73.0,65.0,156
2025-03-15,超R,13,10.0,10.0,11.0,17
2023-11-14,微R,22,,,,272
2024-10-29,大R,24,29.0,26.0,29.0,34
2025-02-16,大R,21,26.0,21.0,27.0,34
2025-04-07,非R,0,10.0,7.0,6.0,1579
2024-06-24,中R,66,92.0,99.0,108.0,141
2023-11-04,非R,30,,,,1657
2024-06-29,非R,12,48.0,65.0,47.0,1580
2024-06-29,小R,27,74.0,97.0,92.0,147
2024-11-29,非R,5,34.0,28.0,26.0,1559
2023-12-10,超R,10,5.0,7.0,,16
2024-02-27,大R,26,30.0,31.0,,33
2024-08-18,非R,12,50.0,51.0,35.0,1598
2025-02-20,中R,40,87.0,68.0,85.0,147
2024-12-15,小R,23,75.0,86.0,71.0,159
2025-01-17,微R,12,72.0,61.0,37.0,272
2024-11-26,未活跃,4,9.0,7.0,8.0,162
2024-08-31,小R,44,74.0,86.0,75.0,152
2025-03-19,非R,3,19.0,11.0,9.0,1581
2024-01-15,中R,56,92.0,107.0,,140
2024-04-04,微R,24,83.0,120.0,,268
2025-05-08,未活跃,0,,,,44
2025-01-28,超R,9,9.0,10.0,12.0,17
2025-04-09,小R,14,77.0,75.0,61.0,157
2025-01-05,小R,13,75.0,84.0,67.0,157
2025-03-22,大R,19,25.0,19.0,26.0,34
2025-04-06,超R,11,10.0,10.0,12.0,17
2024-06-04,非R,23,57.0,69.0,52.0,1561
2024-09-02,大R,27,30.0,27.0,31.0,34
2025-02-21,微R,13,61.0,49.0,40.0,275
2024-06-06,小R,25,76.0,102.0,89.0,150
2024-02-14,未活跃,19,65.0,90.0,,693
2024-04-11,超R,7,11.0,12.0,,15
2024-11-14,超R,13,9.0,10.0,12.0,17
2025-01-03,小R,35,74.0,81.0,67.0,156
2024-01-30,未活跃,18,72.0,104.0,,722
2024-07-27,小R,26,78.0,99.0,86.0,145
2024-07-27,超R,10,8.0,9.0,11.0,15
2025-04-01,小R,43,78.0,74.0,60.0,157
2025-04-01,超R,14,10.0,10.0,12.0,17
2023-12-18,大R,22,16.0,19.0,,33
2024-07-28,中R,49,93.0,93.0,100.0,142
2023-11-07,大R,23,,,,33
2024-03-28,大R,21,31.0,29.0,,33
2024-10-22,微R,13,82.0,70.0,54.0,275
2024-10-22,小R,28,84.0,88.0,74.0,155
2024-12-09,未活跃,2,6.0,7.0,8.0,141
2024-04-23,未活跃,9,49.0,56.0,,530
2025-02-19,微R,12,64.0,50.0,41.0,273
2024-09-06,超R,11,10.0,11.0,12.0,15
2025-02-10,非R,6,24.0,16.0,13.0,1580
2023-12-02,微R,24,3.0,13.0,,274
2024-08-14,非R,15,51.0,51.0,36.0,1559
2024-08-20,大R,24,31.0,27.0,31.0,34
2024-10-04,微R,16,84.0,75.0,62.0,277
2024-01-29,非R,21,87.0,121.0,,1583
2024-11-10,非R,17,38.0,29.0,23.0,1613
2023-12-12,超R,8,5.0,8.0,,16
2024-03-05,未活跃,23,60.0,76.0,,611
2024-06-21,小R,37,77.0,99.0,96.0,149
2025-01-04,超R,13,9.0,10.0,12.0,17
2025-05-25,中R,48,90.0,87.0,69.0,146
2024-09-10,未活跃,8,16.0,17.0,17.0,247
2024-03-10,超R,7,11.0,11.0,,16
2025-05-11,小R,13,88.0,98.0,57.0,157
2025-05-11,超R,10,13.0,13.0,14.0,17
2024-01-18,非R,24,83.0,128.0,,1575
2024-06-03,微R,30,78.0,93.0,79.0,264
2024-10-11,小R,36,85.0,91.0,78.0,158
2024-11-24,未活跃,3,7.0,8.0,8.0,178
2024-03-07,小R,36,83.0,113.0,,148
2024-11-29,超R,9,10.0,10.0,12.0,17
2024-10-23,中R,54,88.0,85.0,91.0,145
2024-10-23,未活跃,7,12.0,14.0,13.0,213
2024-09-01,未活跃,12,20.0,19.0,19.0,267
2024-10-03,未活跃,4,16.0,17.0,15.0,248
2024-10-17,微R,17,80.0,68.0,55.0,272
2025-05-19,中R,64,92.0,88.0,82.0,147
2025-05-19,未活跃,1,,1.0,1.0,38
2024-06-08,小R,19,76.0,102.0,91.0,147
2024-06-10,大R,22,31.0,29.0,30.0,33
2024-10-21,未活跃,5,12.0,14.0,13.0,206
2024-08-28,微R,20,80.0,76.0,65.0,276
2025-03-19,小R,18,76.0,70.0,60.0,158
2025-04-22,非R,0,7.0,5.0,3.0,1556
2025-01-08,大R,18,26.0,21.0,30.0,33
2024-02-02,超R,7,11.0,12.0,,16
2024-02-03,中R,60,92.0,104.0,,140
2024-02-20,中R,37,88.0,102.0,,139
2024-02-21,非R,19,85.0,114.0,,1565
2024-07-22,未活跃,9,22.0,24.0,27.0,340
2025-01-28,大R,14,27.0,22.0,30.0,34
2025-05-26,小R,6,43.0,39.0,24.0,69
2025-04-02,微R,16,58.0,46.0,26.0,279
2023-11-18,未活跃,34,,,,1015
2024-04-14,中R,54,89.0,98.0,,138
2025-01-01,中R,81,86.0,72.0,83.0,145
2025-04-18,小R,40,81.0,82.0,64.0,160
2024-11-06,微R,10,86.0,64.0,49.0,275
2024-12-30,小R,34,76.0,81.0,70.0,155
2025-05-23,未活跃,1,,2.0,1.0,70
2023-12-05,中R,44,28.0,32.0,,142
2024-10-28,非R,9,46.0,34.0,26.0,1626
2024-09-20,非R,8,45.0,40.0,36.0,1550
2024-03-26,微R,28,78.0,111.0,,263
2023-12-22,未活跃,20,53.0,91.0,,811
2024-07-20,未活跃,8,22.0,23.0,26.0,393
2024-10-26,超R,8,9.0,10.0,12.0,16
2024-04-27,未活跃,23,47.0,53.0,19.0,562
2024-05-12,未活跃,21,41.0,48.0,38.0,476
2025-04-20,非R,0,7.0,5.0,5.0,1589
2023-11-01,未活跃,36,,,,1009
2024-05-04,小R,35,81.0,105.0,89.0,146
2024-05-04,大R,30,33.0,29.0,30.0,33
2024-04-24,未活跃,14,48.0,56.0,,476
2025-03-11,中R,54,88.0,65.0,83.0,147
2024-07-29,小R,34,78.0,96.0,82.0,146
2025-02-05,未活跃,1,3.0,3.0,4.0,85
2025-04-11,微R,10,51.0,44.0,25.0,275
2024-04-25,小R,33,79.0,110.0,8.0,146
2024-03-30,非R,17,74.0,91.0,,1593
2024-07-08,中R,71,92.0,92.0,104.0,141
2024-12-25,未活跃,3,5.0,5.0,6.0,135
2024-11-10,大R,16,27.0,24.0,27.0,34
2025-01-09,大R,17,26.0,21.0,29.0,34
2024-04-06,未活跃,21,56.0,65.0,,590
